timestamp, displacement_truth, speed_noisy, speed_truth, acc_truth
0.326000,0.1133386933267474,-2.65619902831348,-1.9969401528701634,-0.6206375265910085
0.331000,0.10334547138731068,-1.1119126461017896,-1.9996491772002492,-0.42362025828813255
0.336000,0.09334165818417424,-0.5815053109703647,-2.0013738270659336,-0.22698160622446073
0.341000,0.08333216945699963,-3.3047683289852188,-2.0021162222416904,-0.0308348824775313
0.346000,0.07332190864773878,-3.7022756211276207,-2.0018790486251894,0.1647068500052482
0.351000,0.0633157640743656,-3.462193962236743,-2.000665556686292,0.35953093006262926
0.356000,0.053318606114651536,-2.909680795792002,-1.9984795591532973,0.5535252506020842
0.361000,0.043335284403791176,-3.2664681279396515,-1.995325427939408,0.7465784099541586
0.366000,0.0333706250496602,-2.0760885880431306,-1.9912080903151577,0.9385798617507496
0.371000,0.023429427869451996,-2.863033820822013,-1.9861330243352666,1.1294200627892184
0.376000,0.013516463651388292,-2.338772693516961,-1.9801062535310439,1.318990618356913
0.381000,0.003636471445135953,-1.3713425674843442,-1.9731343408820705,1.5071844245061157
0.386000,-0.006205844115514204,-3.7028225960377585,-1.9652243820833928,1.6938958067874867
0.391000,-0.01600581545423916,-1.9407975375991888,-1.9563839981268942,1.8790206549706863
0.396000,-0.02575881465467888,-1.3428748870810527,-1.946621327217811,2.062456553303787
0.401000,-0.035460256020579325,-2.2617748763104615,-1.935945016049553,2.24410290588823
0.406000,-0.045105598590449714,-2.1789707922788053,-1.9243642104620626,2.423861056773224
0.411000,-0.05469034860373228,-1.739476827397074,-1.9118885455108516,2.6016344044023936
0.416000,-0.06421006191562435,0.10690815655399244,-1.8985281349756498,2.777328510076085
0.421000,-0.07366034635784138,-3.359805139420433,-1.8842935603392,2.9508512001245806
0.426000,-0.08303686404276743,-1.1047527111863582,-1.869195859268211,3.1221126615206334
0.431000,-0.09233533360860324,-1.4872193239707987,-1.8532465136297536,3.2910255306936875
0.436000,-0.10155153240329187,-2.7278776094722614,-1.8364574370775142,3.457504975342904
0.441000,-0.11068129860517685,-1.8326990006733672,-1.8188409622432617,3.621468769081292
0.446000,-0.11972053327852726,-1.7887349946682427,-1.8004098275696496,3.7828373587786857
0.451000,-0.12866520236224593,-1.3856186038037233,-1.7811771638210674,3.9415339245067695
0.456000,-0.13751133859026282,-0.47941027843783557,-1.7611564803096698,4.097484432024628
0.461000,-0.146255043342301,-1.1152778821738902,-1.7403616508739443,4.250617677778143
0.466000,-0.1548924884238905,-0.2884083421627137,-1.718806899647251,4.400865326420821
0.471000,-0.16341991777469167,-1.1853655955249223,-1.6965067866536536,4.54816194089706
0.476000,-0.17183364910437632,-1.7271339815641542,-1.6734761932681015,4.692445005161372
0.481000,-0.1801300754554979,-1.2314682549423068,-1.6497303075775789,4.833654939638311
0.486000,-0.1883056666929641,-2.494254758226967,-1.6252846096792652,4.971735109557933
0.491000,-0.1963569709199036,-1.7623481351984502,-1.600154856951011,5.106631826330119
0.496000,-0.2042806158198914,-2.0505484603054382,-1.5743570693285633,5.238294342148092
0.501000,-0.2120733099256681,-0.6315665568284761,-1.5479075146229793,5.366674838036732
0.506000,-0.21973184381465086,-1.0809612677342488,-1.5208226939105234,5.491728405584849
0.511000,-0.2272530912316921,-0.8964635308897508,-1.4931193270261305,5.613413022622169
0.516000,-0.2346340101396943,-0.6465200693389334,-1.4648143381901428,5.731689523121593
0.521000,-0.24187164369883157,-0.7707687912537249,-1.4359248417966148,5.846521561625006
0.526000,-0.2489631211752679,-1.827448220825205,-1.4064681283899396,5.957875572506701
0.531000,-0.25590565878038873,-0.6386755174490888,-1.3764616508549643,6.065720724402233
0.536000,-0.2626965604416853,-2.2052393846900857,-1.3459230108440863,6.170028870142228
0.541000,-0.26933321850654257,-2.1077843512431476,-1.3148699454631145,6.270774492540406
0.546000,-0.2758131143802846,-1.1237939644136923,-1.2833203142359122,6.367934646392786
0.551000,-0.28213381909992763,-1.6728622815248855,-1.2512920863660417,6.461488897050798
0.556000,-0.28829299384517537,-1.7307483358550562,-1.218803328311811,6.551419255934894
0.561000,-0.2942883903882679,-0.31066008952538793,-1.1858721916892794,6.637710113357242
0.566000,-0.30011785148436276,0.2603739643081362,-1.152516901515943,6.720348169022288
0.571000,-0.30577931120418544,-1.522054697248211,-1.1187557448059735,6.799322360572422
0.576000,-0.31127079521073436,-1.259025301876977,-1.0846070595260546,6.874623790542872
0.581000,-0.31659042098186624,-1.5454746087415014,-1.050089223919049,6.946245652085153
0.586000,-0.3217363979806174,-0.7481296187976152,-1.015220646200945,7.014183153812242
0.591000,-0.3267070277751398,-1.0130662782255115,-0.9800197546347803,7.078433444111041
0.596000,-0.3315007041101439,-1.0337267554529053,-0.9445049879835256,7.138995535258843
0.601000,-0.336115912931742,-0.8949181866666153,-0.9086947863422559,7.195870227670385
0.606000,-0.34055123236758966,-1.5732859256055622,-0.8726075823483165,7.249060034591034
0.611000,-0.3448053326642033,-2.981094325081103,-0.8362617927666436,7.298569107539362
0.616000,-0.348876976083319,-0.39065685871571937,-0.7996758104459059,7.344403162789429
0.621000,-0.3527650167591306,-1.9389136238574654,-0.76286799663971,7.386569409169211
0.626000,-0.35646840051820977,-0.6086373845793878,-0.7258566736857601,7.425076477437004
0.631000,-0.3599861646638753,-0.693944754416189,-0.6886601180345814,7.459934351482556
0.636000,-0.36331743772672875,0.028650566592788973,-0.6512965536182148,7.49115430158389
0.641000,-0.3664614391830267,-1.0129582119006018,-0.6137841455481711,7.518748819934743
0.646000,-0.3694174791425,-1.4504258213744716,-0.5761409941308836,7.542731558640961
0.651000,-0.3721849580071697,0.1849364696529615,-0.5383851291879489,7.563117270367502
0.656000,-0.3747633661026438,0.9898722524892068,-0.500534504667563,7.57992175180067
0.661000,-0.3771522832833069,-2.173464324675472,-0.4626069935327778,7.593161790073153
0.666000,-0.37935137851274303,-0.7063016996160209,-0.42462038291149307,7.602855112282233
0.671000,-0.38136040942065297,-1.3194138949469811,-0.3865923694924876,7.6090203382144
0.676000,-0.38317922183744707,-1.1884407829848846,-0.3485405551512572,7.611676936372464
0.681000,-0.38480774930761436,-0.35626316486993537,-0.31048244278898185,7.610845183384307
0.686000,-0.38624601258288077,-0.7720966220479832,-0.27243543236758283,7.606546126855524
0.691000,-0.38749411909608644,-1.2835221641758416,-0.2344168171235527,7.5988015517116345
0.696000,-0.38855226241662316,-0.6947085018110015,-0.19644377994304488,7.587633950059126
0.701000,-0.3894207216881843,-1.4652150842070024,-0.15853338988059618,7.573066494578537
0.706000,-0.3900998610494946,-0.007011619862390961,-0.12070259880382067,7.5551230154470455
0.711000,-0.39059012903859447,0.4998521482613134,-0.08296823814645737,7.533827980772585
0.716000,-0.39089205798116944,-0.7284770126981102,-0.04534701575227395,7.509206480506585
0.721000,-0.39100626336332706,0.768835278771313,-0.007855512792522718,7.481284213787821
0.726000,-0.3909334431891366,-0.5869113151087192,0.029489819260088996,7.450087479655723
0.731000,-0.390674377323165,0.8137693905697714,0.06667266161761619,7.415643171057872
0.736000,-0.39022992681815927,2.1613367943833355,0.10367683113958041,7.377978772063243
0.741000,-0.38960103322794354,0.785762245667474,0.14048628328799248,7.337122358180112
